id=a577f9a64793f99d45ba95d8fadbf37a58014b08, timestamp=2020-01-21T05:12:35.185Z, signalstrenth=-50, battery=2958,  temperature=18,  consumptioncounter=10,  buttoncounter=0, timezone=GMT-8,,,,,
id=a577f9a64793f99d45ba95d8fadbf37a58014b08, timestamp=2020-01-22T05:12:34.987Z, signalstrenth=-51, battery=2964,  temperature=18,  consumptioncounter=10,  buttoncounter=0, timezone=GMT-8,,,,,
id=a577f9a64793f99d45ba95d8fadbf37a58014b08, timestamp=2020-01-23T05:12:35.292Z, signalstrenth=-50, battery=2964,  temperature=18,  consumptioncounter=10,  buttoncounter=0, timezone=GMT-8,,,,,
id=a577f9a64793f99d45ba95d8fadbf37a58014b08, timestamp=2020-01-24T05:12:35.481Z, signalstrenth=-49, battery=2970,  temperature=18,  consumptioncounter=10,  buttoncounter=0, timezone=GMT-8,,,,,
id=a577f9a64793f99d45ba95d8fadbf37a58014b08, timestamp=2020-01-24T13:12:14.319Z, signalstrenth=-50, battery=2970,  temperature=17,  consumptioncounter=10,  buttoncounter=0, timezone=GMT-8,,,,,
id=a577f9a64793f99d45ba95d8fadbf37a58014b08, timestamp=2020-01-25T13:12:14.223Z, signalstrenth=-50, battery=2970,  temperature=17,  consumptioncounter=10,  buttoncounter=0, timezone=GMT-8,,,,,
id=a577f9a64793f99d45ba95d8fadbf37a58014b08, timestamp=2020-01-26T13:12:14.788Z, signalstrenth=-52, battery=2958,  temperature=18,  consumptioncounter=10,  buttoncounter=0, timezone=GMT-8,,,,,
,,,,,,,,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-10T06:27:01.623Z, signalstrenth=-63, battery=2976,  temperature=16,  consumptioncounter=0,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-10T10:27:30.481Z, signalstrenth=-54, battery=3000,  temperature=11,  consumptioncounter=1,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-10T14:39:44.873Z, signalstrenth=-64, battery=2988,  temperature=10,  consumptioncounter=2,  buttoncounter=2, timezone=GMT-8,,,,,
id=5a85ea7af36b8daae3e1bc596f7104da8b17006b, timestamp=2020-01-11T07:39:28.435Z, signalstrenth=-62, battery=2988,  temperature=12,  consumptioncounter=3,  buttoncounter=2, timezone=GMT-8,,,,,
